Date,Open,High,Low,Close,Adj Close,Volume
2013-01-01,7961.60009765625,7969.7998046875,7924.60009765625,7932.4501953125,7932.4501953125,181300
2013-01-02,7963.7001953125,8041.7001953125,7962.85009765625,8022.9501953125,8022.9501953125,273300
2013-01-03,8047.14990234375,8116.2998046875,8021.14990234375,8110.4501953125,8110.4501953125,263800
2013-01-04,8115.89990234375,8198.099609375,8092.5498046875,8183.5,8183.5,328100
2013-01-07,8231.150390625,8248.7998046875,8159.75,8174.7001953125,8174.7001953125,285600
2013-01-08,8165.85009765625,8178.7001953125,8110.5498046875,8164.4501953125,8164.4501953125,230200
2013-01-09,8187.4501953125,8217.099609375,8130.5,8186.14990234375,8186.14990234375,286100
2013-01-10,8233.2998046875,8279.5498046875,8147.35009765625,8192.7001953125,8192.7001953125,304900
2013-01-11,8206.0498046875,8210.7998046875,8047.7001953125,8069.4501953125,8069.4501953125,237500
2013-01-14,8079.9501953125,8203.099609375,8072.7998046875,8170.85009765625,8170.85009765625,271000
2013-01-15,8162.4501953125,8227.5498046875,8127.7001953125,8213.0498046875,8213.0498046875,295400
2013-01-16,8208.2001953125,8299.5,8208.2001953125,8244.0,8244.0,294600
2013-01-17,8235.5,8471.599609375,8214.150390625,8458.0498046875,8458.0498046875,451900
2013-01-18,8517.099609375,8769.900390625,8517.099609375,8711.349609375,8711.349609375,738100
2013-01-21,8891.2001953125,8962.849609375,8775.25,8798.0,8798.0,466000
2013-01-22,8809.4501953125,8847.0,8717.7001953125,8756.25,8756.25,411000
2013-01-23,8774.9501953125,8801.400390625,8664.0498046875,8726.25,8726.25,284500
2013-01-24,8789.400390625,8849.7998046875,8607.7998046875,8638.5498046875,8638.5498046875,405100
2013-01-25,8639.5,8670.5,8582.150390625,8654.25,8654.25,328700
2013-01-28,8660.099609375,8678.9501953125,8550.7998046875,8565.900390625,8565.900390625,255600
2013-01-29,8539.0498046875,8589.5,8450.099609375,8470.849609375,8470.849609375,254600
2013-01-30,8507.4501953125,8592.099609375,8494.7001953125,8532.599609375,8532.599609375,265300
2013-01-31,8513.7998046875,8530.25,8454.5498046875,8482.650390625,8482.650390625,401100
2013-02-01,8507.099609375,8563.5498046875,8451.7998046875,8505.400390625,8505.400390625,298200
2013-02-04,8526.0,8548.349609375,8398.349609375,8410.5,8410.5,215900
2013-02-05,8381.849609375,8414.25,8337.0,8344.0,8344.0,219100
2013-02-06,8385.0498046875,8409.900390625,8315.75,8329.25,8329.25,263700
2013-02-07,8289.349609375,8357.5498046875,8234.599609375,8261.5498046875,8261.5498046875,534300
2013-02-08,8240.25,8256.25,8123.75,8166.25,8166.25,751100
2013-02-11,8185.14990234375,8205.7998046875,8131.75,8170.64990234375,8170.64990234375,281600
2013-02-12,8188.5,8274.4501953125,8185.89990234375,8261.4501953125,8261.4501953125,300200
2013-02-13,8312.7001953125,8341.5498046875,8226.2001953125,8252.7998046875,8252.7998046875,323600
2013-02-14,8264.900390625,8291.900390625,8089.0498046875,8124.39990234375,8124.39990234375,404900
2013-02-15,8100.5498046875,8119.0498046875,7978.75,8074.0498046875,8074.0498046875,414800
2013-02-18,8107.7001953125,8130.10009765625,8071.39990234375,8080.89990234375,8080.89990234375,271800
2013-02-19,8101.25,8192.099609375,8040.89990234375,8151.89990234375,8151.89990234375,301100
2013-02-20,8227.099609375,8298.5,8196.400390625,8271.5498046875,8271.5498046875,316800
2013-02-21,8233.400390625,8274.900390625,8123.9501953125,8156.14990234375,8156.14990234375,340900
2013-02-22,8150.2998046875,8230.849609375,8150.2998046875,8189.5,8189.5,311400
2013-02-25,8199.5498046875,8206.400390625,8084.39990234375,8128.2998046875,8128.2998046875,301100
2013-02-26,8095.7001953125,8095.7001953125,7890.4501953125,7912.7998046875,7912.7998046875,387900
2013-02-27,7962.0,8045.35009765625,7880.39990234375,7991.5,7991.5,430100
2013-02-28,8044.64990234375,8080.0498046875,7784.64990234375,7828.9501953125,7828.9501953125,973500
2013-03-01,7831.25,7888.0498046875,7763.2001953125,7850.7998046875,7850.7998046875,389200
2013-03-04,7839.85009765625,7884.10009765625,7786.9501953125,7838.0,7838.0,293100
2013-03-05,7876.25,7967.0,7872.5498046875,7948.4501953125,7948.4501953125,280200
2013-03-06,7986.39990234375,8021.35009765625,7963.2001953125,7995.39990234375,7995.39990234375,206000
2013-03-07,7959.9501953125,8036.64990234375,7927.9501953125,8006.4501953125,8006.4501953125,183400
2013-03-08,8053.64990234375,8177.60009765625,8053.64990234375,8150.7001953125,8150.7001953125,279700
2013-03-11,8166.25,8220.150390625,8118.4501953125,8138.5498046875,8138.5498046875,233500
2013-03-12,8166.0498046875,8186.85009765625,8079.64990234375,8106.0498046875,8106.0498046875,254800
2013-03-13,8061.0498046875,8111.25,8011.2998046875,8037.0498046875,8037.0498046875,206900
2013-03-14,8028.0498046875,8141.7001953125,7980.7998046875,8124.2001953125,8124.2001953125,263700
2013-03-15,8160.35009765625,8210.650390625,8025.10009765625,8038.39990234375,8038.39990234375,276200
2013-03-18,7965.75,8004.64990234375,7933.0498046875,7960.14990234375,7960.14990234375,172200
2013-03-19,7968.9501953125,7988.4501953125,7748.4501953125,7851.39990234375,7851.39990234375,322200
2013-03-20,7850.14990234375,7852.10009765625,7732.75,7744.5498046875,7744.5498046875,336200
2013-03-21,7751.14990234375,7807.10009765625,7592.0498046875,7629.89990234375,7629.89990234375,343000
2013-03-22,7602.35009765625,7690.75,7575.25,7617.14990234375,7617.14990234375,321800
2013-03-25,7722.9501953125,7782.64990234375,7621.35009765625,7659.9501953125,7659.9501953125,387300
2013-03-26,7608.0,7643.10009765625,7506.2001953125,7532.7001953125,7532.7001953125,303400
2013-03-28,7539.75,7585.75,7449.0,7551.5,7551.5,449900
2013-04-01,7593.64990234375,7657.10009765625,7553.2001953125,7595.5498046875,7595.5498046875,191000
2013-04-02,7589.75,7734.5,7587.5,7722.10009765625,7722.10009765625,255100
2013-04-03,7728.25,7755.7998046875,7573.39990234375,7616.64990234375,7616.64990234375,402700
2013-04-04,7585.85009765625,7645.89990234375,7515.0498046875,7534.7001953125,7534.7001953125,255400
2013-04-05,7531.10009765625,7623.0,7528.64990234375,7611.4501953125,7611.4501953125,280400
2013-04-08,7601.9501953125,7676.89990234375,7601.9501953125,7652.2001953125,7652.2001953125,192000
2013-04-09,7683.64990234375,7716.60009765625,7518.0498046875,7541.85009765625,7541.85009765625,296800
2013-04-10,7563.9501953125,7588.85009765625,7485.0,7568.64990234375,7568.64990234375,254200
2013-04-11,7599.2001953125,7604.10009765625,7457.2001953125,7526.7998046875,7526.7998046875,248700
2013-04-12,7492.85009765625,7589.25,7481.5,7579.2998046875,7579.2998046875,163700
2013-04-15,7561.9501953125,7774.5,7561.9501953125,7711.10009765625,7711.10009765625,250400
2013-04-16,7749.39990234375,7880.35009765625,7713.75,7869.75,7869.75,401400
2013-04-17,7893.4501953125,7899.4501953125,7696.75,7714.7998046875,7714.7998046875,341200
2013-04-18,7715.75,7822.7998046875,7714.60009765625,7809.14990234375,7809.14990234375,243300
2013-04-22,7823.10009765625,7884.7998046875,7799.5498046875,7857.35009765625,7857.35009765625,297700
2013-04-23,7882.35009765625,7906.75,7820.75,7896.7998046875,7896.7998046875,342900
2013-04-25,7906.7001953125,8079.10009765625,7906.7001953125,8027.5,8027.5,565200
2013-04-26,7998.35009765625,8052.64990234375,7895.5498046875,7903.2998046875,7903.2998046875,308700
2013-04-29,7917.9501953125,7992.14990234375,7912.60009765625,7950.4501953125,7950.4501953125,285800
2013-04-30,7962.60009765625,7980.39990234375,7803.7998046875,7935.10009765625,7935.10009765625,351500
2013-05-02,7907.14990234375,8050.25,7907.14990234375,8024.85009765625,8024.85009765625,403000
2013-05-03,8009.0498046875,8068.75,7927.25,7939.0498046875,7939.0498046875,352500
